"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"gtmpiwq  ","P",04/22/2011 21:15,1,1,"",26.7,<0> ,62.49,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),92.8,<0> ,5.9,<0> ,2.93,<0> ,2.86,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 21:30,1,1,"",26.7,<0> ,62.49,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),93.7,<0> ,5.9,<0> ,3.01,<0> ,2.94,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 21:45,1,1,"",26.7,<0> ,62.47,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),93.5,<0> ,5.9,<0> ,3.08,<0> ,3.01,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 22:00,1,1,"",26.6,<0> ,62.44,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),93.2,<0> ,5.9,<0> ,3.15,<0> ,3.08,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 22:15,1,1,"",26.7,<0> ,62.44,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),93.6,<0> ,5.9,<0> ,3.21,<0> ,3.14,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 22:30,1,1,"",26.7,<0> ,62.4,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),93.5,<0> ,5.9,<0> ,3.28,<0> ,3.2,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 22:45,1,1,"",26.6,<0> ,62.38,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),93.2,<0> ,5.9,<0> ,3.35,<0> ,3.27,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 23:00,1,1,"",26.6,<0> ,62.36,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),93.2,<0> ,5.9,<0> ,3.41,<0> ,3.33,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 23:15,1,1,"",26.6,<0> ,62.33,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),92.9,<0> ,5.9,<0> ,3.48,<0> ,3.4,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 23:30,1,1,"",26.5,<0> ,62.25,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),92.1,<0> ,5.9,<0> ,3.54,<0> ,3.46,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/22/2011 23:45,1,1,"",26.4,<0> ,62.18,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),91.6,<0> ,5.8,<0> ,3.6,<0> ,3.52,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 0:00,1,1,"",26.3,<0> ,62.11,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),91.1,<0> ,5.8,<0> ,3.66,<0> ,3.58,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 0:15,1,1,"",26.2,<0> ,62.1,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),91.1,<0> ,5.8,<0> ,3.71,<0> ,3.63,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 0:30,1,1,"",26.3,<0> ,62.09,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),91.2,<0> ,5.8,<0> ,3.75,<0> ,3.68,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 0:45,1,1,"",26.2,<0> ,62.05,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),91.2,<0> ,5.8,<0> ,3.78,<0> ,3.71,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 1:00,1,1,"",26.2,<0> ,62.01,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),91.3,<0> ,5.8,<0> ,3.82,<0> ,3.75,<3> ,"",<-1> ,"","",7.8,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 1:15,1,1,"",26.1,<0> ,61.96,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),90.9,<0> ,5.8,<0> ,3.84,<0> ,3.77,<3> ,"",<-1> ,"","",7.8,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 1:30,1,1,"",26.0,<0> ,61.93,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),90.6,<0> ,5.8,<0> ,3.87,<0> ,3.8,<3> ,"",<-1> ,"","",7.8,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 1:45,1,1,"",25.9,<0> ,61.81,<1> [SPC] (CBF),41.6,<1> [SPC] (CBF),91.6,<0> ,5.9,<0> ,3.88,<0> ,3.81,<3> ,"",<-1> ,"","",7.8,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 2:00,1,1,"",25.8,<0> ,61.75,<1> [SPC] (CBF),41.5,<1> [SPC] (CBF),91.2,<0> ,5.9,<0> ,3.88,<0> ,3.82,<3> ,"",<-1> ,"","",7.8,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 2:15,1,1,"",25.8,<0> ,61.78,<1> [SPC] (CBF),41.6,<1> [SPC] (CBF),90.7,<0> ,5.8,<0> ,3.87,<0> ,3.81,<3> ,"",<-1> ,"","",7.8,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 2:30,1,1,"",25.7,<0> ,61.84,<1> [SPC] (CBF),41.6,<1> [SPC] (CBF),89.1,<0> ,5.7,<0> ,3.84,<0> ,3.78,<3> ,"",<-1> ,"","",7.8,<0> ,7,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 2:45,1,1,"",25.7,<0> ,61.8,<1> [SPC] (CBF),41.6,<1> [SPC] (CBF),87.8,<0> ,5.7,<0> ,3.8,<0> ,3.74,<3> ,"",<-1> ,"","",7.8,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 3:00,1,1,"",25.8,<0> ,61.77,<1> [SPC] (CBF),41.5,<1> [SPC] (CBF),90.1,<0> ,5.8,<0> ,3.75,<0> ,3.69,<3> ,"",<-1> ,"","",7.8,<0> ,8,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 3:15,1,1,"",25.9,<0> ,61.84,<1> [SPC] (CBF),41.6,<1> [SPC] (CBF),90.0,<0> ,5.8,<0> ,3.69,<0> ,3.63,<3> ,"",<-1> ,"","",7.8,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 3:30,1,1,"",26.0,<0> ,61.95,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),89.5,<0> ,5.7,<0> ,3.64,<0> ,3.58,<3> ,"",<-1> ,"","",7.8,<0> ,8,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 3:45,1,1,"",26.1,<0> ,62.15,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),87.9,<0> ,5.6,<0> ,3.58,<0> ,3.52,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 4:00,1,1,"",26.1,<0> ,62.24,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),87.0,<0> ,5.6,<0> ,3.51,<0> ,3.45,<3> ,"",<-1> ,"","",7.7,<0> ,8,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 4:15,1,1,"",26.2,<0> ,62.25,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),87.0,<0> ,5.6,<0> ,3.44,<0> ,3.38,<3> ,"",<-1> ,"","",7.7,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 4:30,1,1,"",26.1,<0> ,62.33,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),86.0,<0> ,5.5,<0> ,3.37,<0> ,3.31,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 4:45,1,1,"",26.2,<0> ,62.33,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),85.9,<0> ,5.5,<0> ,3.3,<0> ,3.24,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 5:00,1,1,"",26.2,<0> ,62.36,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),85.4,<0> ,5.5,<0> ,3.23,<0> ,3.17,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 5:15,1,1,"",26.2,<0> ,62.38,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),85.4,<0> ,5.5,<0> ,3.15,<0> ,3.09,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 5:30,1,1,"",26.2,<0> ,62.43,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),84.7,<0> ,5.4,<0> ,3.07,<0> ,3.01,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 5:45,1,1,"",26.2,<0> ,62.47,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),84.0,<0> ,5.4,<0> ,3.0,<0> ,2.93,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 6:00,1,1,"",26.2,<0> ,62.49,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),83.5,<0> ,5.3,<0> ,2.92,<0> ,2.85,<3> ,"",<-1> ,"","",7.7,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 6:15,1,1,"",26.1,<0> ,62.51,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),81.9,<0> ,5.2,<0> ,2.83,<0> ,2.76,<3> ,"",<-1> ,"","",7.6,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 6:30,1,1,"",26.1,<0> ,62.55,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),80.6,<0> ,5.2,<0> ,2.75,<0> ,2.67,<3> ,"",<-1> ,"","",7.6,<0> ,17,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 6:45,1,1,"",26.0,<0> ,62.59,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),79.8,<0> ,5.1,<0> ,2.66,<0> ,2.58,<3> ,"",<-1> ,"","",7.6,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 7:00,1,1,"",26.0,<0> ,62.6,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),79.5,<0> ,5.1,<0> ,2.58,<0> ,2.5,<3> ,"",<-1> ,"","",7.6,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 7:15,1,1,"",25.8,<0> ,62.63,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),77.6,<0> ,5.0,<0> ,2.5,<0> ,2.42,<3> ,"",<-1> ,"","",7.6,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 7:30,1,1,"",25.8,<0> ,62.64,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),77.4,<0> ,5.0,<0> ,2.43,<0> ,2.35,<3> ,"",<-1> ,"","",7.6,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 7:45,1,1,"",25.8,<0> ,62.68,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),75.9,<0> ,4.9,<0> ,2.38,<0> ,2.3,<3> ,"",<-1> ,"","",7.6,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 8:00,1,1,"",25.8,<0> ,62.7,<1> [SPC] (CBF),42.3,<1> [SPC] (CBF),75.7,<0> ,4.9,<0> ,2.36,<0> ,2.27,<3> ,"",<-1> ,"","",7.6,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 8:15,1,1,"",25.8,<0> ,62.71,<1> [SPC] (CBF),42.3,<1> [SPC] (CBF),74.6,<0> ,4.8,<0> ,2.35,<0> ,2.26,<3> ,"",<-1> ,"","",7.6,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 8:30,1,1,"",25.8,<0> ,62.68,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),76.4,<0> ,4.9,<0> ,2.38,<0> ,2.29,<3> ,"",<-1> ,"","",7.6,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 8:45,1,1,"",25.7,<0> ,62.58,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),77.3,<0> ,5.0,<0> ,2.43,<0> ,2.34,<3> ,"",<-1> ,"","",7.6,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 9:00,1,1,"",25.8,<0> ,62.68,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),76.4,<0> ,4.9,<0> ,2.52,<0> ,2.43,<3> ,"",<-1> ,"","",7.6,<0> ,8,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 9:15,1,1,"",25.8,<0> ,62.62,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),76.3,<0> ,4.9,<0> ,2.61,<0> ,2.52,<3> ,"",<-1> ,"","",7.6,<0> ,9,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 9:30,1,1,"",25.9,<0> ,62.61,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),77.3,<0> ,5.0,<0> ,2.7,<0> ,2.61,<3> ,"",<-1> ,"","",7.6,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 9:45,1,1,"",25.9,<0> ,62.57,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),77.8,<0> ,5.0,<0> ,2.78,<0> ,2.69,<3> ,"",<-1> ,"","",7.6,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 10:00,1,1,"",25.9,<0> ,62.51,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),78.7,<0> ,5.1,<0> ,2.86,<0> ,2.77,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 10:15,1,1,"",25.9,<0> ,62.5,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),79.4,<0> ,5.1,<0> ,2.93,<0> ,2.83,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 10:30,1,1,"",25.9,<0> ,62.46,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),80.2,<0> ,5.1,<0> ,2.99,<0> ,2.89,<3> ,"",<-1> ,"","",7.6,<0> ,16,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 10:45,1,1,"",25.9,<0> ,62.44,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),80.9,<0> ,5.2,<0> ,3.06,<0> ,2.96,<3> ,"",<-1> ,"","",7.6,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 11:00,1,1,"",25.9,<0> ,62.4,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),81.8,<0> ,5.2,<0> ,3.12,<0> ,3.02,<3> ,"",<-1> ,"","",7.6,<0> ,15,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 11:15,1,1,"",26.0,<0> ,62.4,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),82.8,<0> ,5.3,<0> ,3.19,<0> ,3.09,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 11:30,1,1,"",26.0,<0> ,62.38,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),83.7,<0> ,5.4,<0> ,3.25,<0> ,3.16,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 11:45,1,1,"",26.0,<0> ,62.35,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),84.3,<0> ,5.4,<0> ,3.31,<0> ,3.22,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 12:00,1,1,"",26.0,<0> ,62.3,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),84.8,<0> ,5.4,<0> ,3.36,<0> ,3.27,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 12:15,1,1,"",26.0,<0> ,62.3,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),85.5,<0> ,5.5,<0> ,3.42,<0> ,3.33,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 12:30,1,1,"",26.0,<0> ,62.26,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),86.5,<0> ,5.5,<0> ,3.47,<0> ,3.38,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 12:45,1,1,"",26.0,<0> ,62.21,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),87.5,<0> ,5.6,<0> ,3.51,<0> ,3.42,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 13:00,1,1,"",26.0,<0> ,62.15,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),88.9,<0> ,5.7,<0> ,3.56,<0> ,3.48,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 13:15,1,1,"",26.1,<0> ,62.09,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),90.4,<0> ,5.8,<0> ,3.59,<0> ,3.51,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 13:30,1,1,"",26.1,<0> ,62.07,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),90.8,<0> ,5.8,<0> ,3.62,<0> ,3.54,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 13:45,1,1,"",26.1,<0> ,62.07,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),91.0,<0> ,5.8,<0> ,3.64,<0> ,3.56,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 14:00,1,1,"",26.2,<0> ,62.06,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),91.3,<0> ,5.8,<0> ,3.65,<0> ,3.57,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 14:15,1,1,"",26.2,<0> ,62.02,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),91.3,<0> ,5.8,<0> ,3.64,<0> ,3.56,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 14:30,1,1,"",26.2,<0> ,62.06,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),87.8,<0> ,5.6,<0> ,3.62,<0> ,3.54,<3> ,"",<-1> ,"","",7.7,<0> ,6,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 14:45,1,1,"",26.2,<0> ,62.01,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),90.1,<0> ,5.8,<0> ,3.58,<0> ,3.51,<3> ,"",<-1> ,"","",7.7,<0> ,8,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 15:00,1,1,"",26.2,<0> ,62.04,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),91.1,<0> ,5.8,<0> ,3.54,<0> ,3.47,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 15:15,1,1,"",26.1,<0> ,62.04,<1> [SPC] (CBF),41.7,<1> [SPC] (CBF),92.3,<0> ,5.9,<0> ,3.48,<0> ,3.41,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 15:30,1,1,"",26.2,<0> ,62.09,<1> [SPC] (CBF),41.8,<1> [SPC] (CBF),93.2,<0> ,6.0,<0> ,3.42,<0> ,3.35,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 15:45,1,1,"",26.5,<0> ,62.28,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),93.9,<0> ,6.0,<0> ,3.36,<0> ,3.29,<3> ,"",<-1> ,"","",7.7,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 16:00,1,1,"",26.5,<0> ,62.31,<1> [SPC] (CBF),41.9,<1> [SPC] (CBF),94.5,<0> ,6.0,<0> ,3.3,<0> ,3.23,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 16:15,1,1,"",26.5,<0> ,62.34,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),94.5,<0> ,6.0,<0> ,3.24,<0> ,3.17,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 16:30,1,1,"",26.7,<0> ,62.38,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),95.7,<0> ,6.1,<0> ,3.17,<0> ,3.1,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 16:45,1,1,"",26.7,<0> ,62.41,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),96.3,<0> ,6.1,<0> ,3.11,<0> ,3.04,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 17:00,1,1,"",26.8,<0> ,62.46,<1> [SPC] (CBF),42.0,<1> [SPC] (CBF),96.8,<0> ,6.1,<0> ,3.04,<0> ,2.97,<3> ,"",<-1> ,"","",7.7,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 17:15,1,1,"",26.8,<0> ,62.48,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),96.9,<0> ,6.1,<0> ,2.96,<0> ,2.89,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 17:30,1,1,"",26.8,<0> ,62.48,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),97.4,<0> ,6.2,<0> ,2.89,<0> ,2.82,<3> ,"",<-1> ,"","",7.7,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 17:45,1,1,"",26.8,<0> ,62.5,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),97.8,<0> ,6.2,<0> ,2.81,<0> ,2.74,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 18:00,1,1,"",26.9,<0> ,62.54,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),97.6,<0> ,6.2,<0> ,2.72,<0> ,2.65,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 18:15,1,1,"",26.9,<0> ,62.54,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),97.3,<0> ,6.1,<0> ,2.64,<0> ,2.57,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 18:30,1,1,"",26.9,<0> ,62.57,<1> [SPC] (CBF),42.1,<1> [SPC] (CBF),97.2,<0> ,6.1,<0> ,2.56,<0> ,2.49,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 18:45,1,1,"",27.0,<0> ,62.62,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),97.3,<0> ,6.1,<0> ,2.48,<0> ,2.41,<3> ,"",<-1> ,"","",7.7,<0> ,14,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 19:00,1,1,"",27.0,<0> ,62.67,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),97.0,<0> ,6.1,<0> ,2.41,<0> ,2.34,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 19:15,1,1,"",27.1,<0> ,62.72,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),97.1,<0> ,6.1,<0> ,2.35,<0> ,2.28,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 19:30,1,1,"",27.1,<0> ,62.73,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),96.7,<0> ,6.1,<0> ,2.31,<0> ,2.24,<3> ,"",<-1> ,"","",7.7,<0> ,13,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 19:45,1,1,"",27.2,<0> ,62.75,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),96.3,<0> ,6.0,<0> ,2.29,<0> ,2.22,<3> ,"",<-1> ,"","",7.7,<0> ,10,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 20:00,1,1,"",27.1,<0> ,62.74,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),95.6,<0> ,6.0,<0> ,2.29,<0> ,2.21,<3> ,"",<-1> ,"","",7.7,<0> ,7,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 20:15,1,1,"",27.2,<0> ,62.69,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),98.2,<0> ,6.2,<0> ,2.33,<0> ,2.25,<3> ,"",<-1> ,"","",7.7,<0> ,16,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 20:30,1,1,"",27.1,<0> ,62.75,<1> [SPC] (CBF),42.2,<1> [SPC] (CBF),97.4,<0> ,6.1,<0> ,2.39,<0> ,2.31,<3> ,"",<-1> ,"","",7.7,<0> ,12,<0> ,"",<-1> ,
"gtmpiwq  ","P",04/23/2011 20:45,1,1,"",27.2,<0> ,62.76,<1> [SPC] (CBF),42.3,<1> [SPC] (CBF),98.0,<0> ,6.2,<0> ,2.48,<0> ,2.4,<3> ,"",<-1> ,"","",7.7,<0> ,11,<0> ,"",<-1> ,
